NameTabelle;NameSpalte;Revision;Veraltet;Sortierung;Datentyp;Datenlaenge;DefaultWert;IsNotNull;JavaAttributName;JavaAttributConverter;JavaAttributConverterRevision;JavaAttributConverterVeraltet;JavaKommentar
Schuljahresabschnitte;FolgeAbschnitt_ID;;;5;bigint;;;0;;;;;ID des nachfolgenden Schuljahresabschnitts
Schulleitung;ID;;;1;bigint;;;1;;;;;ID der Schulleitungsfunktionseintrags
Schulleitung;LeitungsfunktionID;;;2;bigint;;;1;;;;;ID der Schulleitungsfunktion (Fremdschlüssel aus der Tabelle SchulleitungFunktion)
Schulleitung;Funktionstext;;;3;varchar;255;;1;;;;;Beschreibung der Funktion (Default Text aus SchulleitungFunktion aber änderbar)
Schulleitung;LehrerID;;;4;bigint;;;1;;;;;ID des Lehrerdatensatzes
Schulleitung;Von;;;5;datetime;;;0;;;;;Beginndatum
Schulleitung;Bis;;;6;datetime;;;0;;;;;Endedatum
SchulleitungFunktion;ID;;;1;bigint;;;1;;;;;ID der Schulleitungsfunktion
SchulleitungFunktion;Funktionstext;;;2;varchar;255;;1;;;;;Beschreibung der Funktion
SchulleitungFunktion;AbSchuljahr;;;3;int;;;0;;;;;Schulleitungsfunktion ist gültig ab Schuljahr
SchulleitungFunktion;BisSchuljahr;;;4;int;;;0;;;;;Schulleitungsfunktion ist gültig bis Schuljahr
Schulver_DBS;SchulNr;;;1;varchar;6;;1;;;;;Schulver Tabelle IT.NRW: Schulnummer der Schule
Schulver_DBS;RegSchl;;;2;varchar;6;;0;;;;;Schulver Tabelle IT.NRW: Regionalschlüssel der Schule
Schulver_DBS;KoRe;;;3;float;;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;KoHo;;;4;float;;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;ABez1;;;5;varchar;40;;0;;;;;Schulver Tabelle IT.NRW: Bezeichnung 1 der Schule
Schulver_DBS;ABez2;;;6;varchar;40;;0;;;;;Schulver Tabelle IT.NRW: Bezeichnung 2 der Schule
Schulver_DBS;ABez3;;;7;varchar;40;;0;;;;;Schulver Tabelle IT.NRW: Bezeichnung 3 der Schule
Schulver_DBS;PLZ;;;8;varchar;6;;0;;;;;Schulver Tabelle IT.NRW: Postleitzahl der Schule
Schulver_DBS;Ort;;;9;varchar;34;;0;;;;;Schulver Tabelle IT.NRW: Ort der Schule
Schulver_DBS;Strasse;;;10;varchar;40;;0;;;;;Schulver Tabelle IT.NRW: Straße der Schule
Schulver_DBS;TelVorw;;;11;varchar;6;;0;;;;;Schulver Tabelle IT.NRW: Telefonvorwahl der Schule
Schulver_DBS;Telefon;;;12;varchar;12;;0;;;;;Schulver Tabelle IT.NRW: Telefonnummer der Schule
Schulver_DBS;FaxVorw;;;13;varchar;6;;0;;;;;Schulver Tabelle IT.NRW: Faxvorwahl der Schule
Schulver_DBS;Fax;;;14;varchar;15;;0;;;;;Schulver Tabelle IT.NRW: Faxnummer der Schule
Schulver_DBS;ModemVorw;;;15;varchar;6;;0;;;;;Schulver Tabelle IT.NRW: Modemvorwahl der Schule
Schulver_DBS;Modem;;;16;varchar;15;;0;;;;;Schulver Tabelle IT.NRW: Modem-Telefonnummer der Schule
Schulver_DBS;SF;;;17;varchar;2;;0;;;;;Schulver Tabelle IT.NRW: Schulform der Schule
Schulver_DBS;OeffPri;;;18;varchar;1;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;KurzBez;;;19;varchar;40;;0;;;;;Schulver Tabelle IT.NRW: Kurzbezeichnung der Schule
Schulver_DBS;SchBetrSchl;;;20;int;;;0;;;;;Schulver Tabelle IT.NRW: Schulbetriebsschlüssel der Schule
Schulver_DBS;SchBetrSchlDatum;;;21;varchar;8;;0;;;;;Schulver Tabelle IT.NRW: Datum des Schulbetriensschlüssels der Schule
Schulver_DBS;ArtDerTraegerschaft;;;24;varchar;2;;0;;;;;Schulver Tabelle IT.NRW: Art der Trägerschaft der Schule
Schulver_DBS;SchultraegerNr;;;25;varchar;6;;0;;;;;Schulver Tabelle IT.NRW: Schulträgernummer der Schule
Schulver_DBS;Schulgliederung;;;26;varchar;3;;0;;;;;Schulver Tabelle IT.NRW: Schulgliederung der Schule ???
Schulver_DBS;Schulart;;;27;varchar;3;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;Ganztagsbetrieb;;;28;varchar;1;;0;;;;;Schulver Tabelle IT.NRW: Gibt an ob die Schule Ganztagsbetrieb hat
Schulver_DBS;FSP;;;29;varchar;2;;0;;;;;Schulver Tabelle IT.NRW: Förderschwerpunkte der Schule
Schulver_DBS;Verbund;;;30;varchar;1;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;Bus;;;31;varchar;1;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;Fachberater;;;32;int;;;0;;;;;Schulver Tabelle IT.NRW: Fachberater der Schule
Schulver_DBS;FachberHauptamtl;;;33;int;;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;TelNrDBSalt;;;34;varchar;15;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;RP;;;35;varchar;1;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;Email;;;36;varchar;100;;0;;;;;Schulver Tabelle IT.NRW: Email-Adresse der Schule
Schulver_DBS;URL;;;37;varchar;1000;;0;;;;;Schulver Tabelle IT.NRW: Website der Schule
Schulver_DBS;Bemerkung;;;38;text;;;0;;;;;Schulver Tabelle IT.NRW: Bemerkung zur Schule
Schulver_DBS;CD;;;39;int;;;0;;Boolean01Converter;;;Schulver Tabelle IT.NRW: Gibt an ob die Schule eine CD für ASDPC32 möchte
Schulver_DBS;Stift;;;40;int;;;0;;Boolean01Converter;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;OGTS;;;41;varchar;1;;0;;;;;Schulver Tabelle IT.NRW: Gibt an ob die Schule offenen Ganztag hat
Schulver_DBS;SELB;;;42;varchar;1;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_DBS;Internat;;;43;varchar;1;;0;;;;;Schulver Tabelle IT.NRW: Gibt an ob die Schule Internatsplätze hat
Schulver_DBS;InternatPlaetze;;;44;int;;0;0;;;;;Schulver Tabelle IT.NRW: Anzahl der Internatsplätze
Schulver_DBS;SMail;;;45;varchar;50;;0;;;;;Schulver Tabelle IT.NRW: Schulmailadresse
Schulver_DBS;SportImAbi;;;46;varchar;1;0;1;;Boolean01StringConverter;;;Schulver Tabelle IT.NRW: Hat die Schule Sport im Abitur?
Schulver_DBS;Tal;;;47;varchar;1;0;1;;Boolean01StringConverter;;;Schulver Tabelle IT.NRW: Nimmt die Schule am Projekt Talentschule teil?
Schulver_DBS;KonKop;;;48;varchar;1;0;1;;Boolean01StringConverter;;;Schulver Tabelle IT.NRW: Ist die konfessionelle Kooperation an dieser Schule genehmigt?
Schulver_DBS;gueltigVon;;;49;int;;;0;;;;;Schulver Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Schulver_DBS;gueltigBis;;;50;int;;;0;;;;;Schulver Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Schulver_Schultraeger;SchulNr;;;1;varchar;255;;1;;;;;Schulver Tabelle IT.NRW: Schulträgernummer des Schulträgers
Schulver_Schultraeger;RegSchl;;;2;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Regionalschlüssel des Schulträgers
Schulver_Schultraeger;KoRe;;;3;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_Schultraeger;KoHo;;;4;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: ???
Schulver_Schultraeger;ABez1;;;5;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Bezeichnung 1 des Schulträgers
Schulver_Schultraeger;ABez2;;;6;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Bezeichnung 2  des Schulträgers
Schulver_Schultraeger;ABez3;;;7;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Bezeichnung 3 des Schulträgers
Schulver_Schultraeger;PLZ;;;8;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: PLZ des Schulträgers
Schulver_Schultraeger;Ort;;;9;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Ort des Schulträgers
Schulver_Schultraeger;Strasse;;;10;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Straße des Schulträgers
Schulver_Schultraeger;TelVorw;;;11;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Vorwahl des Schulträgers
Schulver_Schultraeger;Telefon;;;12;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Telefonnummer des Schulträgers
Schulver_Schultraeger;SF;;;13;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Ist immer 00 ???
Schulver_Schultraeger;OeffPri;;;14;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Öffentlicher oder privater Schulträger
Schulver_Schultraeger;KurzBez;;;15;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Kurzbezeichnung des Schulträgers
Schulver_Schultraeger;SchBetrSchl;;;16;int;;;0;;;;;Schulver Tabelle IT.NRW: Schulbetriebsschlüssel des Schulträgers
Schulver_Schultraeger;SchBetrSchlDatum;;;17;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Datum des Schulbetriebsschlüssels
Schulver_Schultraeger;SchuelerZahlASD;;;18;int;;0;0;;;;;Schulver Tabelle IT.NRW: Schülerzahl laut ASD
Schulver_Schultraeger;SchuelerZahlVS;;;19;int;;0;0;;;;;Schulver Tabelle IT.NRW: Schülerzahl laut VS
Schulver_Schultraeger;ArtDerTraegerschaft;;;20;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Art der Trägerschaft des Schulträgers
Schulver_Schultraeger;SchultraegerNr;;;21;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: leer siehe SchulNr
Schulver_Schultraeger;Schulgliederung;;;22;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: leer Gliederung
Schulver_Schultraeger;Ganztagsbetrieb;;;23;varchar;255;;0;;;;;Schulver Tabelle IT.NRW: Leer Ganztagsbetrieb
Schulver_Schultraeger;Aktiv;;;24;int;;1;1;;;;;Schulver Tabelle IT.NRW: Akitv ja nein des Schulträgers
Schulver_Schultraeger;gueltigVon;;;25;int;;;0;;;;;Schulver Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Schulver_Schultraeger;gueltigBis;;;26;int;;;0;;;;;Schulver Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Schulver_WeitereSF;SNR;;;1;varchar;6;;1;;;;;Schulver Tabelle IT.NRW: Schulnummer der Schule
Schulver_WeitereSF;SGL;;;2;varchar;3;   ;1;;;;;Schulver Tabelle IT.NRW: Gliederung Statistikkürzel
Schulver_WeitereSF;FSP;;;3;varchar;2;  ;1;;;;;Schulver Tabelle IT.NRW: Förderschwerpunkt ASD-Kürzel
Schulver_WeitereSF;gueltigVon;;;4;int;;;0;;;;;Schulver Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Schulver_WeitereSF;gueltigBis;;;5;int;;;0;;;;;Schulver Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_Abgangsart;SF;;;1;varchar;2;;1;;;;;Statkue Tabelle IT.NRW: zulässige Schulform der Abgangsart
Statkue_Abgangsart;Art;;;2;varchar;2;;1;;;;;Statkue Tabelle IT.NRW: ASD-Kürzel der Abgangsart
Statkue_Abgangsart;Beschreibung;;;3;varchar;200;;0;;;;;Statkue Tabelle IT.NRW: Beschreibung der Abgangsart
Statkue_Abgangsart;KZ_Bereich;;;4;int;;0;0;;;;;Statkue Tabelle IT.NRW: ???
Statkue_Abgangsart;KZ_Bereich_JG;;;5;int;;0;0;;;;;Statkue Tabelle IT.NRW: ???
Statkue_Abgangsart;AbgangsJG;;;6;varchar;2;;0;;;;;Statkue Tabelle IT.NRW: zulässige Jahrgäng der Abgangsart
Statkue_Abgangsart;Flag;;;7;varchar;1;1;0;;;;;Statkue Tabelle IT.NRW: ???
Statkue_Abgangsart;geaendert;;;8;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Datum der letzten Änderung der Abgangsart
Statkue_Abgangsart;Sortierung;;;9;int;;0;0;;;;;Statkue Tabelle IT.NRW: Sortierung der Abgangsart
Statkue_Abgangsart;gueltigVon;;;10;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_Abgangsart;gueltigBis;;;11;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_AndereGrundschulen;SNR;;;1;varchar;6;;1;;;;;Statkue Tabelle IT.NRW: Schulnummer anderer Schulen oder Herkunftsformen
Statkue_AndereGrundschulen;SF;;;2;varchar;2;;0;;;;;Statkue Tabelle IT.NRW: Schulform anderer Schulen oder Herkunftsformen
Statkue_AndereGrundschulen;ABez1;;;3;varchar;40;;0;;;;;Statkue Tabelle IT.NRW: Bezeichnung anderer Schulen oder Herkunftsformen
Statkue_AndereGrundschulen;Strasse;;;4;varchar;40;;0;;;;;Statkue Tabelle IT.NRW: leer anderer Schulen oder Herkunftsformen
Statkue_AndereGrundschulen;Ort;;;5;varchar;40;;0;;;;;Statkue Tabelle IT.NRW: leer anderer Schulen oder Herkunftsformen
Statkue_AndereGrundschulen;Auswahl;;;6;int;;;0;;Boolean01Converter;;;Statkue Tabelle IT.NRW: imme r0  anderer Schulen oder Herkunftsformen
Statkue_AndereGrundschulen;RegSchl;;;7;varchar;6;;0;;;;;Statkue Tabelle IT.NRW: RegSchl ist identisch mit SF  anderer Schulen oder Herkunftsformen
Statkue_AndereGrundschulen;geaendert;;;8;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Datum der letzten Änderung anderer Schulen oder Herkunftsformen
Statkue_AndereGrundschulen;gueltigVon;;;9;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_AndereGrundschulen;gueltigBis;;;10;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_Bilingual;SF;;;1;varchar;2;;1;;;;;Statkue Tabelle IT.NRW: zulässige Schulform Bilinguale Fächer
Statkue_Bilingual;Fach;;;2;varchar;2;;1;;;;;Statkue Tabelle IT.NRW: Fachkürzel Bilinguale Fächer
Statkue_Bilingual;Beschreibung;;;3;varchar;100;;0;;;;;Statkue Tabelle IT.NRW: Beschreiung Bilinguale Fächer
Statkue_Bilingual;geaendert;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Datum der letzten Änderung Bilinguale Fächer
Statkue_Bilingual;gueltigVon;;;5;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_Bilingual;gueltigBis;;;6;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerAbgang;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID für Lehrerabganbgsgründe
Statkue_LehrerAbgang;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Kurztext für Lehrerabganbgsgründe
Statkue_LehrerAbgang;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext für Lehrerabganbgsgründe
Statkue_LehrerAbgang;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Beginn Gültigkeit für Lehrerabganbgsgründe
Statkue_LehrerAbgang;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit für Lehrerabganbgsgründe
Statkue_LehrerAbgang;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung für Lehrerabganbgsgründe
Statkue_LehrerAbgang;ASDSchluessel;;;7;varchar;2;;0;;;;;Statkue Tabelle IT.NRW: ASDSchlüsel für Lehrerabganbgsgründe
Statkue_LehrerAbgang;gueltigVon;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerAbgang;gueltigBis;;;9;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerAnrechnung;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID für Leheranrechnungsgründe
Statkue_LehrerAnrechnung;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Statistikschlüssel für Leheranrechnungsgründe
Statkue_LehrerAnrechnung;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext für Leheranrechnungsgründe
Statkue_LehrerAnrechnung;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Beginn der Gültigkeit für Leheranrechnungsgründe
Statkue_LehrerAnrechnung;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit  für Leheranrechnungsgründe
Statkue_LehrerAnrechnung;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung für Leheranrechnungsgründe
Statkue_LehrerAnrechnung;gueltigVon;;;7;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerAnrechnung;gueltigBis;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerBeschaeftigungsart;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW:  ID der Lehrerbeschäftigungsart
Statkue_LehrerBeschaeftigungsart;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: StatistikKürzel der Lehrerbeschäftigungsart
Statkue_LehrerBeschaeftigungsart;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext der Lehrerbeschäftigungsart
Statkue_LehrerBeschaeftigungsart;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Beginn der Gültigkeit der Lehrerbeschäftigungsart
Statkue_LehrerBeschaeftigungsart;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit der Lehrerbeschäftigungsart
Statkue_LehrerBeschaeftigungsart;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung der Lehrerbeschäftigungsart
Statkue_LehrerBeschaeftigungsart;gueltigVon;;;7;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerBeschaeftigungsart;gueltigBis;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerEinsatzstatus;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID des Lehrereinsatzstatus
Statkue_LehrerEinsatzstatus;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Statistikschlüssel des Lehrereinsatzstatus
Statkue_LehrerEinsatzstatus;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext des Lehrereinsatzstatus
Statkue_LehrerEinsatzstatus;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Beginn der Gültigkeit des Lehrereinsatzstatus
Statkue_LehrerEinsatzstatus;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit des Lehrereinsatzstatus
Statkue_LehrerEinsatzstatus;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung des Lehrereinsatzstatus
Statkue_LehrerEinsatzstatus;gueltigVon;;;7;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerEinsatzstatus;gueltigBis;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerFachrAnerkennung;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID der Fachanerkennung
Statkue_LehrerFachrAnerkennung;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Statistikschlüssel der Fachanerkennung
Statkue_LehrerFachrAnerkennung;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext der Fachanerkennung
Statkue_LehrerFachrAnerkennung;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Beginn der Gültigkeit der Fachanerkennung
Statkue_LehrerFachrAnerkennung;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit der Fachanerkennung
Statkue_LehrerFachrAnerkennung;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung der Fachanerkennung
Statkue_LehrerFachrAnerkennung;gueltigVon;;;7;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerFachrAnerkennung;gueltigBis;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerFachrichtung;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID der Fachrichtung für Lehrer
Statkue_LehrerFachrichtung;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Statistikschlüssel der Fachrichtung für Lehrer
Statkue_LehrerFachrichtung;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext der Fachrichtung für Lehrer
Statkue_LehrerFachrichtung;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Beginn der Gültigkeit der Fachrichtung für Lehrer
Statkue_LehrerFachrichtung;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit der Fachrichtung für Lehrer
Statkue_LehrerFachrichtung;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung der Fachrichtung für Lehrer
Statkue_LehrerFachrichtung;gueltigVon;;;7;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerFachrichtung;gueltigBis;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerLehramt;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID des Lehrerlehramts
Statkue_LehrerLehramt;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Statistikkürzel des Lehrerlehramts
Statkue_LehrerLehramt;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext des Lehrerlehramts
Statkue_LehrerLehramt;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Begin der Gültigkeit  des Lehrerlehramts
Statkue_LehrerLehramt;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit des Lehrerlehramts
Statkue_LehrerLehramt;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung des Lehrerlehramts
Statkue_LehrerLehramt;gueltigVon;;;7;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerLehramt;gueltigBis;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerLehramtAnerkennung;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID der Lehramtanerkennung
Statkue_LehrerLehramtAnerkennung;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Schlüssel der Lehramtanerkennung
Statkue_LehrerLehramtAnerkennung;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext der Lehramtanerkennung
Statkue_LehrerLehramtAnerkennung;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Begin der Gültigkeit der Lehramtanerkennung
Statkue_LehrerLehramtAnerkennung;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit der Lehramtanerkennung
Statkue_LehrerLehramtAnerkennung;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung der Lehramtanerkennung
Statkue_LehrerLehramtAnerkennung;gueltigVon;;;7;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerLehramtAnerkennung;gueltigBis;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerLehrbefaehigung;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID der Lehrbefähigung
Statkue_LehrerLehrbefaehigung;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Statistikkürzel der Lehrbefähigung
Statkue_LehrerLehrbefaehigung;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext der Fachanerkennung der Lehrbefähigung
Statkue_LehrerLehrbefaehigung;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Begin der Gültigkeit der Lehrbefähigung
Statkue_LehrerLehrbefaehigung;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit der Lehrbefähigung
Statkue_LehrerLehrbefaehigung;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung der Lehrbefähigung
Statkue_LehrerLehrbefaehigung;gueltigVon;;;7;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit ab welchem Schuljahr an
Statkue_LehrerLehrbefaehigung;gueltigBis;;;8;int;;;0;;;;;Statkue Tabelle IT.NRW: Gibt die Gültigkeit bis zu welchem Schuljahr an
Statkue_LehrerLehrbefAnerkennung;ID;;;1;bigint;;;1;;;;;Statkue Tabelle IT.NRW: ID der Lehrbefähigungsanerkennung
Statkue_LehrerLehrbefAnerkennung;Kurztext;;;2;varchar;10;;1;;;;;Statkue Tabelle IT.NRW: Statistikkürzel der Lehrbefähigungsanerkennung
Statkue_LehrerLehrbefAnerkennung;Langtext;;;3;varchar;255;;1;;;;;Statkue Tabelle IT.NRW: Langtext der Lehrbefähigungsanerkennung
Statkue_LehrerLehrbefAnerkennung;Beginn;;;4;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Begin der Gültigkeit der Lehrbefähigungsanerkennung
Statkue_LehrerLehrbefAnerkennung;Ende;;;5;datetime;;;0;;;;;Statkue Tabelle IT.NRW: Ende der Gültigkeit der Lehrbefähigungsanerkennung
Statkue_LehrerLehrbefAnerkennung;Sort;;;6;int;;0;1;;;;;Statkue Tabelle IT.NRW: Sortierung der Lehrbefähigungsanerkennung
